1762.424	1965
1764.562	2023
1766.701	2016
1768.839	1955
1770.975	2032
1773.112	1985
1775.247	1952
1777.382	1931
1779.518	1909
1781.651	1934
1783.786	1935
1785.92	1989
1788.052	1930
1790.185	1941
1792.315	1874
1794.446	1882
1796.577	1934
1798.705	1880
1800.833	1869
1802.963	1865
1805.091	1835
1807.218	1865
1809.346	1823
1811.472	1861
1813.597	1847
1815.722	1834
1817.846	1842
1819.97	1846
1822.095	1847
1824.216	1849
1826.339	1861
1828.462	1810
1830.583	1831
1832.704	1789
1834.824	1837
1836.943	1778
1839.062	1806
1841.181	1796
1843.297	1802
1845.417	1805
1847.532	1779
1849.648	1779
1851.764	1835
1853.879	1825
1855.992	1803
1858.108	1792
1860.22	1812
1862.334	1823
1864.446	1783
1866.558	1752
1868.668	1824
1870.78	1798
1872.89	1855
1875	1819
1877.108	1840
1879.217	1833
1881.326	1845
1883.432	1839
1885.537	1822
1887.646	1810
1889.751	1811
1891.855	1836
1893.96	1818
1896.063	1836
1898.166	1836
1900.27	1774
1902.373	1817
1904.474	1836
1906.576	1838
1908.676	1794
1910.775	1832
1912.876	1876
1914.974	1841
1917.074	1843
1919.171	1867
1921.268	1841
1923.366	1822
1925.46	1885
1927.555	1862
1929.652	1852
1931.746	1920
1933.84	1803
1935.935	1865
1938.027	1903
1940.118	1825
1942.211	1876
1944.302	1913
1946.393	1904
1948.483	1899
1950.572	1854
1952.661	1907
1954.75	1904
1956.838	1842
1958.927	1927
1961.012	1906
1963.099	1944
1965.184	1897
1967.27	1877
1969.353	1908
1971.439	1922
1973.521	1990
1975.604	1933
1977.687	1901
1979.77	1939
1981.85	1900
1983.933	1931
1986.012	1904
1988.092	1977
1990.172	1936
1992.249	1944
1994.328	1937
1996.406	1940
1998.482	1978
2000.559	2022
2002.636	1950
2004.71	1909
2006.786	1929
2008.859	1976
2010.933	1989
2013.008	1989
2015.079	1992
2017.151	2047
2019.223	2008
2021.294	1985
2023.363	2047
2025.434	2044
2027.503	2005
2029.573	2024
2031.642	2066
2033.71	1987
2035.776	2016
2037.843	2076
2039.908	2067
2041.975	2062
2044.04	2060
2046.104	2127
2048.169	2059
2050.233	2038
2052.295	2107
2054.359	2042
2056.419	2073
2058.48	2080
2060.542	2110
2062.603	2046
2064.661	2182
2066.721	2096
2068.78	2093
2070.838	2095
2072.896	2059
2074.953	2111
2077.009	2158
2079.065	2166
2081.121	2113
2083.176	2122
2085.23	2113
2087.283	2114
2089.338	2100
2091.391	2136
2093.442	2143
2095.494	2142
2097.545	2148
2099.595	2174
2101.647	2223
2103.695	2168
2105.745	2174
2107.794	2211
2109.84	2167
2111.888	2187
2113.936	2057
2115.981	2154
2118.028	2195
2120.074	2197
2122.117	2103
2124.162	2135
2126.207	2202
2128.249	2180
2130.292	2172
2132.334	2141
2134.375	2154
2136.417	2130
2138.458	2196
2140.497	2214
2142.538	2131
2144.576	2223
2146.614	2163
2148.653	2172
2150.69	2140
2152.726	2167
2154.763	2133
2156.799	2156
2158.833	2149
2160.869	2138
2162.903	2141
2164.937	2146
2166.969	2122
2169.001	2110
2171.035	2157
2173.066	2124
2175.097	2123
2177.127	2141
2179.157	2069
2181.187	2119
2183.217	2160
2185.244	2122
2187.272	2122
2189.301	2092
2191.326	2051
2193.352	2137
2195.38	2088
2197.403	2068
2199.428	2081
2201.453	2132
2203.477	2045
2205.501	2042
2207.523	2088
2209.545	2049
2211.567	2078
2213.588	2062
2215.608	2063
2217.628	2018
2219.648	2018
2221.666	2002
2223.687	2020
2225.703	2009
2227.719	2056
2229.739	1973
2231.754	2034
2233.769	2024
2235.786	2055
2237.8	2002
2239.814	2072
2241.828	2043
2243.842	2057
2245.856	2009
2247.867	2055
2249.878	2019
2251.89	2019
2253.9	1971
2255.911	1972
2257.922	2024
2259.93	2008
2261.938	2022
2263.947	1975
2265.954	1958
2267.961	1979
2269.969	2018
2271.974	1989
2273.979	1987
2275.985	1969
2277.989	1956
2279.991	1979
2281.996	1900
2283.999	1891
2286.002	1996
2288.004	1917
2290.005	1969
2292.006	1937
2294.006	1950
2296.006	1939
2298.007	1916
2300.004	1899
2302.002	1891
2304.001	1950
2305.999	1907
2307.994	1933
2309.992	1889
2311.986	1912
2313.981	1876
2315.978	1887
2317.97	1911
2319.964	1894
2321.958	1848
2323.951	1909
2325.943	1913
2327.935	1924
2329.925	1883
2331.917	1930
2333.906	1836
2335.896	1889
2337.886	1869
2339.873	1911
2341.862	1902
2343.85	1876
2345.836	1857
2347.823	1875
2349.81	1900
2351.794	1836
2353.78	1849
2355.765	1861
2357.749	1839
2359.731	1859
2361.715	1882
2363.698	1891
2365.681	1839
2367.662	1825
2369.642	1851
2371.624	1855
2373.603	1806
2375.582	1854
2377.562	1832
2379.539	1862
2381.517	1837
2383.495	1836
2385.472	1848
2387.448	1844
2389.425	1838
2391.4	1840
2393.374	1853
2395.35	1834
2397.323	1875
2399.297	1821
2401.269	1905
2403.241	1855
2405.215	1795
2407.186	1849
2409.156	1862
2411.127	1752
2413.096	1820
2415.066	1855
2417.036	1810
2419.003	1832
2420.971	1836
2422.94	1801
2424.905	1839
2426.872	1845
2428.838	1815
2430.803	1751
2432.768	1808
2434.733	1779
2436.697	1822
2438.659	1758
2440.624	1763
2442.585	1834
2444.549	1774
2446.509	1804
2448.468	1807
2450.431	1824
2452.389	1799
2454.349	1796
2456.309	1839
2458.266	1793
2460.224	1832
2462.182	1835
2464.138	1780
2466.094	1818
2468.052	1863
2470.006	1843
2471.96	1768
2473.916	1871
2475.87	1776
2477.823	1846
2479.777	1817
2481.728	1813
2483.681	1749
2485.632	1793
2487.582	1767
2489.533	1864
2491.483	1826
2493.432	1870
2495.382	1847
2497.33	1846
2499.277	1869
2501.226	1837
2503.172	1857
2505.118	1794
2507.066	1856
2509.011	1822
2510.955	1813
2512.901	1805
2514.844	1812
2516.787	1871
2518.731	1827
2520.674	1853
2522.617	1770
2524.557	1840
2526.498	1833
2528.44	1841
2530.38	1861
2532.318	1809
2534.259	1826
2536.196	1806
2538.134	1907
2540.073	1806
2542.009	1859
2543.946	1825
2545.882	1795
2547.818	1810
2549.752	1821
2551.688	1880
2553.621	1860
2555.555	1823
2557.489	1844
2559.422	1868
2561.354	1856
2563.287	1797
2565.217	1856
2567.148	1862
2569.079	1890
2571.008	1861
2572.938	1881
2574.867	1867
2576.794	1883
2578.723	1838
2580.649	1837
2582.577	1827
2584.504	1837
2586.429	1849
2588.354	1895
2590.28	1878
2592.205	1902
2594.128	1883
2596.053	1899
2597.975	1898
2599.898	1881
2601.82	1931
2603.741	1864
2605.663	1858
2607.583	1860
2609.503	1902
2611.423	1912
2613.342	1891
2615.26	1886
2617.18	1942
2619.097	1879
2621.014	1944
2622.93	1954
2624.846	1878
2626.762	1913
2628.678	1950
2630.593	1930
2632.506	1961
2634.421	1915
2636.334	1975
2638.249	1940
2640.159	1965
2642.071	1931
2643.984	1993
2645.894	1990
2647.804	1938
2649.716	1917
2651.624	1975
2653.533	1922
2655.442	1986
2657.35	1925
2659.256	1891
2661.165	1924
2663.071	1945
2664.977	2025
2666.883	1991
2668.789	2012
2670.692	1998
2672.598	2004
2674.501	1979
2676.405	1993
2678.308	1988
2680.209	2017
2682.112	2079
2684.014	1991
2685.914	2069
2687.815	2019
2689.716	2061
2691.614	2138
2693.514	2120
2695.412	2104
2697.309	2164
2699.209	2122
2701.105	2162
2703.001	2088
2704.898	2242
2706.793	2238
2708.688	2233
2710.583	2223
2712.477	2208
2714.372	2272
2716.265	2265
2718.157	2227
2720.05	2262
2721.942	2346
2723.833	2377
2725.725	2425
2727.615	2378
2729.505	2400
2731.396	2418
2733.284	2417
2735.171	2476
2737.061	2447
2738.948	2415
2740.835	2467
2742.723	2428
2744.608	2417
2746.493	2387
2748.38	2422
2750.263	2395
2752.149	2431
2754.033	2475
2755.915	2408
2757.8	2426
2759.682	2466
2761.563	2451
2763.446	2485
2765.326	2498
2767.207	2471
2769.087	2564
2770.967	2417
2772.845	2501
2774.725	2515
2776.602	2524
2778.48	2509
2780.358	2541
2782.235	2562
2784.111	2547
2785.987	2572
2787.863	2560
2789.739	2592
2791.612	2636
2793.487	2571
2795.361	2650
2797.233	2704
2799.105	2723
2800.979	2798
2802.85	2649
2804.721	2707
2806.592	2764
2808.462	2820
2810.333	2878
2812.203	2912
2814.071	2922
2815.939	2902
2817.808	2945
2819.675	3038
2821.541	3081
2823.409	3091
2825.275	3084
2827.141	3156
2829.006	3259
2830.87	3254
2832.736	3303
2834.599	3455
2836.462	3449
2838.326	3471
2840.187	3693
2842.049	3805
2843.912	3879
2845.772	3978
2847.633	4260
2849.494	4454
2851.353	4626
2853.212	4668
2855.072	4736
2856.928	4810
2858.786	5001
2860.645	5182
2862.501	5278
2864.359	5452
2866.215	5610
2868.069	5915
